D1,D19,D31,D40,D49,D61,D28,D58
175.0025,-73.303,177.5519,62.1712,-95.7781,179.5978,151.963,-85.8037
177.2118,178.1277,59.4399,59.0536,59.4794,61.8197,-63.3427,-178.2981
64.145,-97.5406,-179.7442,178.8806,179.9408,179.99,-62.9583,-171.4566
-60.2413,-59.4458,-59.7592,-58.5493,-59.3792,-61.6908,152.9521,-176.6018
68.1041,-176.6577,70.4236,169.4738,63.0265,64.0565,108.0031,-75.8407
-60.1496,-170.913,176.8395,63.0134,-95.1528,179.6611,83.6003,86.3088
69.1867,177.0118,59.0667,59.0491,61.9268,176.1042,-62.485,-178.105
62.4969,60.2822,172.8621,-62.5914,-56.2218,-61.0566,87.9812,85.5341
176.0375,-70.5011,-176.4316,174.929,63.0477,-92.6599,151.6878,-85.9687
175.7712,-71.674,-70.402,177.4159,62.3154,-93.8188,151.998,179.5078
-60.1608,-170.9642,-177.2838,-179.6634,94.5971,-62.5287,83.5987,86.3717
94.1552,-59.2689,-176.5473,68.0152,176.9338,-179.8912,83.0031,83.8343
169.9806,51.4826,66.5218,63.3967,62.9285,175.7412,149.6517,-85.8915
-179.6145,-60.6112,-61.9107,-178.7663,63.3464,61.8945,122.1153,76.6103
-178.522,-175.6434,93.9747,-64.7946,-172.6905,-65.2678,110.6967,179.6996
176.5281,-68.7773,-174.2086,95.1973,-62.9976,-175.8614,151.4676,-85.9573
61.7085,-98.8681,-176.3419,-67.9881,-179.7421,65.9335,77.0303,172.3129
-60.2764,-170.9191,-178.0762,-174.5488,-63.573,91.4657,83.1634,86.2433
178.6669,-177.6908,-175.4257,-63.5962,96.1008,71.1852,117.3359,-179.9347
-179.2407,-58.7455,-59.2251,-62.4236,-172.5836,-65.2299,120.8635,78.2138
171.3958,60.0017,173.9076,179.4532,93.1481,-62.9665,151.6073,-86.4022
92.7189,-60.9346,-65.3924,-176.1564,179.5471,-179.9752,83.9112,83.943
171.4395,60.8952,170.1259,89.7856,-64.6331,-173.7149,151.8253,-86.4556
69.2381,177.0798,59.3055,61.6298,172.4928,65.3362,-62.5582,-178.2202
-85.6859,57.7021,66.7823,176.7909,-179.2579,-179.8367,72.6625,173.5487
141.2919,61.9871,-178.6459,-66.1622,-172.778,-65.39,67.8596,169.0904
71.2938,-176.837,-174.0312,-61.4275,-59.7646,-61.7485,-63.6049,178.8678
178.4116,-178.3626,-179.1348,-72.2899,-96.7524,62.8671,118.9621,-179.8196
177.9316,-176.5904,-174.2241,-63.1453,93.225,-179.9748,-64.5928,179.3282
62.6049,-98.1247,179.8308,178.8845,-177.0506,-65.4804,86.4503,85.934
62.5642,-98.0191,179.6649,175.5235,65.9676,176.7449,86.5863,85.8617
170.0945,51.1516,65.865,66.3923,179.7002,-65.9734,150.1434,-85.9299
-178.6122,-172.613,73.3772,-176.8762,-62.4344,-61.8426,101.076,90.0571
-178.6431,-172.5696,72.058,67.841,173.6034,65.6817,100.8344,91.4679
178.6178,-176.8816,-178.9032,72.5903,96.3142,-62.795,117.9564,-179.654
-60.2173,-171.1769,-179.2039,174.5276,63.2547,-92.2814,83.3975,86.2447
-178.6135,-172.3798,71.1873,63.6249,62.7384,175.7122,100.661,92.7116
178.5872,-178.4468,-177.1679,-91.3016,65.4859,62.8725,117.8599,-179.8966
169.8529,51.2098,67.3773,66.5216,170.9712,65.0701,149.8787,-85.6326
94.989,-64.7962,-173.2785,-179.4456,-179.8466,179.9975,-66.3963,172.0698
75.944,-157.8521,-65.5671,93.6086,178.1899,-178.9137,75.3629,178.2067
177.7985,-64.7051,-59.9376,-58.7511,-59.4181,-61.7064,150.5997,-86.1695
-62.5161,-173.5024,68.7778,64.926,172.786,65.4413,107.8703,-75.729
-62.4861,-173.4086,67.785,60.7676,61.6587,175.6897,107.5516,-75.7324
74.6167,-163.5986,-71.33,-177.2694,177.1824,65.9964,-60.5998,176.7704
93.1274,-63.803,-170.1089,-64.6351,-176.5515,-179.8983,149.4633,-85.797
66.3258,84.1217,-65.7513,-169.707,178.6067,65.9487,158.3529,-174.5575
97.8704,-61.4563,-177.7605,67.3096,172.929,65.345,158.8558,-172.1256
-60.9051,-63.4322,-178.143,62.7991,59.3742,61.4574,146.4631,-85.4123
-179.2266,-58.919,-59.0941,-62.6346,-178.818,66.1653,120.542,78.07
62.7244,-97.4597,-176.509,-67.4475,-176.7907,-180.002,86.5308,85.8942
74.4123,-164.5906,-72.2413,-177.598,-177.3748,-65.6958,-60.5541,177.238
178.5102,-70.1531,-170.8141,-61.8123,-59.2958,-61.5373,-65.94,-179.9819
172.9215,61.9347,176.755,-63.8325,-58.8305,-61.3091,122.746,76.0056
69.4976,177.5688,63.4277,178.6559,-63.9118,-62.0064,-62.5226,-178.6398
177.4485,-176.4544,68.0283,61.4904,61.943,175.5662,134.9653,-85.2391
141.3039,61.968,-178.9807,-67.1101,-179.4587,66.0558,67.8571,169.0658
-67.5716,-93.4291,65.6631,173.7121,179.3597,179.8109,152.0643,-84.0262
-178.7627,-172.8337,72.4085,69.6252,-178.8029,-65.3378,101.0103,90.8462
-62.4761,-172.6421,72.243,-176.9665,-62.6046,-61.8276,108.0346,-75.6772
177.5431,-73.723,178.9391,61.7358,59.3287,61.4437,-66.1793,-178.4904
177.8131,-177.207,178.2764,-179.9125,-94.0751,62.6806,-64.5023,179.5017
177.6184,-176.871,175.9466,91.4559,-64.9993,-174.2849,-64.5563,179.599
-62.2822,-172.0259,70.904,170.4311,63.2707,63.9072,105.7772,-75.9544
68.7218,-177.6533,-88.9491,175.0619,61.7536,61.8747,83.9293,85.5144
74.2904,-164.6404,-72.5625,-174.2389,-66.6661,-176.5684,-60.269,177.7238
178.8804,-60.4959,-60.673,-67.3921,90.0795,177.9771,153.1401,-177.0076
177.7249,-177.5587,-179.1306,-92.6431,63.2618,174.7626,-64.2629,-179.9234
177.7611,-177.3102,-178.9216,-179.4464,94.5475,-62.4125,-64.6081,179.8291
69.5463,177.551,59.4673,61.7569,178.5487,-66.2867,-62.5662,-178.4909
177.8484,-177.0253,-179.1034,-174.4838,-63.1067,91.874,-64.5252,179.4839
95.9388,-62.8477,-65.9234,-176.0824,-177.3553,-65.383,156.1789,-175.0498
-60.639,-60.646,-62.3627,-169.9443,-62.6663,-62.4863,145.4818,-85.3535
68.932,-176.9193,-88.8497,-72.4557,-176.4053,-66.0421,83.9138,85.4306
179.9081,-177.4365,68.3389,63.2555,-96.0108,-179.8168,115.8977,-179.4254
177.6778,-177.4697,174.3494,63.4446,-94.8164,179.7173,-64.4378,179.9121
64.1557,179.3365,-88.6188,178.5492,175.8979,65.207,109.4938,-76.0295
63.1577,-97.54,-73.3198,-179.8473,179.3012,179.9991,85.089,86.8752
95.8712,-62.8234,-66.0222,-176.1613,176.4058,65.445,156.1164,-175.1463
179.8765,-177.0588,70.6704,171.4789,64.624,-90.151,114.812,-179.1157
-62.391,-173.2108,69.8164,66.7688,179.5911,-65.8918,108.0366,-75.7899
97.7899,-61.5604,-177.4935,68.6031,179.9903,-65.8311,158.4653,-172.543
171.057,58.9712,173.2527,-95.6209,63.1746,176.0921,151.0443,-86.2773
177.7203,-177.6694,178.8165,174.6739,62.9791,-92.2174,-64.6014,179.9159
72.8975,-164.2612,-67.4251,-58.1727,-172.9792,-179.2588,103.3555,-74.8013
178.0768,-165.9865,-74.7196,-175.0242,-63.9775,-61.4807,-61.8287,178.3056
68.9861,-176.7947,-88.9017,-72.9205,176.6223,65.0408,84.031,85.4591
170.4828,56.0367,177.3981,-65.7399,-64.7842,91.1479,148.3341,-176.3483
177.0719,-177.3042,69.0146,67.1093,179.9841,-65.673,134.7695,-85.8422
74.5945,-163.9072,-72.0328,179.2886,66.3564,176.707,-60.9492,176.8471
69.0161,-176.8358,-88.8134,-69.8446,-66.9207,-177.0005,83.9839,85.5016
-86.504,58.032,67.0425,177.351,-179.0193,-179.8097,155.4324,-172.5835
-60.5164,-59.5538,-59.7123,-61.6201,-172.3049,-65.2767,145.5062,-85.5088
63.014,65.7144,-95.3955,-172.9978,-63.1244,-62.4479,161.7101,-170.5128
-61.6764,-160.7949,-66.8942,-58.5824,-173.1594,-179.3567,101.3623,-76.2136
172.7214,64.5842,-98.1411,-67.2032,-61.8551,-61.5105,160.8641,-172.1842
179.7125,-177.2311,70.4356,177.2508,-95.674,62.3781,115.95,-179.5277
-81.2035,66.3656,168.1263,175.2268,61.9157,61.7917,71.5579,173.1866
95.7257,-63.933,-65.91,-170.6499,-65.8462,-177.0102,155.6317,-175.4134
179.6183,-177.3326,72.4882,-175.2955,-62.3584,92.8019,116.3813,-179.6578
-80.2139,67.736,164.1951,61.5276,62.8584,176.2633,71.204,172.7481
69.2161,85.1279,-67.637,-60.461,-175.5005,179.9786,158.1122,-174.5499
66.0455,65.6127,-100.9825,-71.3414,176.7735,64.7803,163.9385,-170.0596
67.0754,85.3608,-64.2165,-171.5124,70.4639,178.0553,157.8906,-175.0047
-73.9668,74.6852,163.4207,64.8088,173.6904,65.4085,160.3637,-171.3387
-61.7079,-172.4869,-87.6661,174.4635,61.3027,61.7801,81.8216,85.3362
96.7069,-62.515,-177.1787,67.7497,176.6961,-179.9785,149.2973,-85.7519
-60.4191,-59.9257,-62.8623,-178.7523,63.4481,61.8639,145.4065,-85.4166
95.9321,-62.5133,-66.167,-179.1775,66.315,176.7177,156.2257,-174.8638
-80.1385,67.7225,164.895,64.5286,173.3974,65.3706,71.198,172.8704
169.6857,54.9451,70.0196,174.0481,93.2623,-63.7058,156.7107,-173.6563
-64.3483,-173.6976,-86.6182,178.792,175.7286,65.176,106.4193,-75.8854
-66.5282,-97.4918,65.2156,175.1165,179.5493,179.8925,83.4518,86.0679
177.7294,-175.0232,70.1852,168.5894,65.3397,66.7329,134.9235,-86.0168
93.5501,-63.6275,-64.8569,-175.8693,179.6473,179.9952,148.7744,-85.7031
-60.5627,-59.7509,-59.6678,-61.6256,-178.1774,66.33,145.2403,-85.2693
65.1212,65.5097,-98.6378,176.2195,62.0628,61.6508,163.0529,-170.203
179.1633,-67.4416,-59.6969,-57.5484,-61.5481,-175.8759,-65.8331,179.1743
-70.2008,78.2021,169.9276,175.7473,62.3466,62.2255,159.8664,-172.0081
60.1394,-99.2655,174.638,60.8757,59.4171,61.554,155.8124,-179.4188
-81.3756,66.6424,168.7585,-176.6631,-62.9531,-61.8751,71.6173,173.2065
60.0331,51.1648,72.5315,-90.1099,-177.0944,178.9047,155.3676,-173.2836
174.1425,-96.4535,67.8083,62.7499,60.1571,61.336,154.7766,-179.6179
178.4514,-164.3382,-72.6585,178.4998,62.6002,61.715,-62.4419,177.7674
-74.0978,74.4489,162.6325,64.6919,179.6626,-66.1018,160.4399,-171.1925
178.4986,-179.1049,-89.5805,-73.7803,179.7177,179.5192,100.2621,84.8824
-61.4926,-171.7505,-87.2613,-72.9064,176.7873,65.0872,81.8255,85.1923
179.255,-67.0143,-59.4191,-60.0212,-172.0644,-65.1698,-66.059,178.8012
-67.4947,81.2682,173.4762,-175.3407,-62.7997,-62.0351,159.3409,-173.1526
-80.0692,67.797,164.304,64.5733,179.5597,-66.0557,71.1895,172.7612
72.1406,-175.0964,95.8555,-66.31,-63.2669,-63.3379,80.3934,176.674
179.1497,-67.7951,-62.7916,-169.4727,-62.5794,-62.2848,-65.8881,179.1186
59.6383,60.6102,169.419,64.8804,-93.3451,-70.5555,158.8043,-172.9599
-64.0225,-171.9007,-84.5187,-176.7086,-67.7686,-176.7922,106.4572,-75.3923
62.1788,52.9339,64.3693,59.3652,60.539,175.5004,87.4471,85.7537
-64.4801,-174.0054,-87.5012,174.7469,64.7031,176.5356,106.7927,-76.0453
-63.4763,-168.8157,-83.9013,-93.2068,63.8055,175.937,74.9323,173.5297
142.8867,54.7344,66.639,60.8268,173.7712,179.5088,68.9198,166.5868
178.155,178.1023,89.3785,-65.292,-59.8282,-175.2882,-65.3253,179.0883
95.3794,-60.56,-171.2733,-61.4766,-59.5313,-61.4185,81.1157,179.4214
-62.7057,-172.4491,93.6919,-66.3524,-61.9621,-62.8975,72.1017,170.9252
-177.5954,-172.2626,101.9232,-64.8913,-69.5162,-178.5727,107.7984,-179.5018
62.0172,52.3276,70.7484,-91.9303,-177.5187,178.87,80.0386,174.1183
-60.9642,-163.7544,-71.4588,-57.6748,-59.8707,-175.5112,75.9791,82.221
59.6954,50.6517,66.6315,63.2964,59.2967,61.1175,148.8273,-177.5481
174.502,-73.6579,-98.495,66.0759,64.7077,63.2138,153.6998,-179.5978
-64.667,87.7475,90.5893,-179.8245,-179.0705,-179.7136,72.5003,171.4124
178.349,-179.7293,-89.1922,175.1896,64.7118,176.5778,100.1672,84.9065
60.4643,-98.5564,-75.316,174.7263,61.7646,61.7605,155.4885,179.8094
-81.1659,65.8014,167.2139,-63.5764,-57.8764,-174.4921,71.6295,173.3559
179.2798,-66.9462,-59.2898,-60.0967,-177.6557,66.4464,-65.9965,178.9313
62.165,52.6738,64.2787,61.5579,169.6551,63.8613,87.4098,85.7008
60.547,-98.9445,-74.863,-176.7921,-63.8153,-62.0015,155.5173,179.9399
169.5837,53.4327,69.6217,-177.7755,-62.2992,93.8149,156.8623,-173.7031
-61.7906,-170.772,74.3614,95.2524,-65.1355,-65.6357,76.9406,173.9127
60.531,-96.9365,-172.1502,-62.9289,-60.6813,-61.6881,154.9627,-179.2921
74.1791,-162.8963,-75.4864,-70.9268,-178.0053,179.684,-57.9147,178.371
62.3062,52.5596,63.3834,61.4111,176.6375,-67.0231,87.5971,85.7454
178.8137,-69.6358,-66.008,-179.4104,63.2472,61.8185,-66.124,179.2553
-178.1129,-166.5696,-69.5909,-56.1458,-57.8402,-61.6707,106.6455,-177.725
71.5969,-175.2994,74.8536,98.7285,-64.9775,-66.9954,84.2014,179.6298
-66.1245,-64.3252,99.2823,71.1911,-176.6474,-64.7385,71.9177,170.879
59.6938,61.1452,172.0597,71.3347,97.2297,-62.888,159.1159,-172.6502
70.2676,-173.84,-177.3962,65.3745,61.6429,-93.8281,85.2466,86.1765
-65.3777,-64.1913,98.3311,67.4645,66.1738,176.564,72.0798,170.705
174.6265,179.3302,-86.1103,-74.8612,179.6126,179.5055,134.106,-84.8739
174.362,178.6971,-86.0813,177.7892,-178.9093,-65.7849,134.3462,-84.6853
142.0044,55.8564,72.3584,176.6748,-176.621,-65.2138,68.8462,166.865
97.6175,-60.0787,-179.0138,62.806,59.2089,61.3691,80.4285,179.3881
62.4322,60.9166,175.5545,-65.2763,-61.5919,94.2731,82.528,178.9975
-66.1243,-64.4718,99.8343,70.8912,175.9286,66.2891,71.7579,170.6605
-62.4206,-136.6304,73.6311,-175.3732,-62.0077,-61.8537,166.9905,-171.8679
70.2462,-136.3319,73.163,-179.4278,-179.396,-179.9561,169.5385,-72.8471
177.8058,-179.4981,61.4421,-96.9021,-75.1056,179.4125,-65.2236,179.4594
142.464,55.5315,71.3289,176.0757,176.9808,65.3684,69.0053,166.6469
59.2099,58.7381,167.9591,65.0277,-91.1438,-179.2428,148.5643,-85.4774
69.0291,-175.7176,94.836,-64.0925,-175.4644,-179.5949,107.8939,-75.2641
63.291,63.4288,-94.9741,-178.0002,-177.5419,-65.4105,148.4026,-85.6154
-62.4557,-136.7194,73.5641,176.893,63.4818,61.6048,167.0907,-171.829
173.7024,64.1819,-96.6166,-91.6491,63.3476,177.0394,160.2645,-172.6275
-60.4161,-60.4089,-170.3454,-89.0388,66.3511,61.7928,75.9424,172.9855
171.4192,62.3685,-94.0105,-172.7093,-63.4479,-62.8203,151.6443,-86.3095
173.5886,-97.6693,64.4551,175.4504,-177.2796,-65.6754,133.0442,75.1361
169.8372,51.0435,74.2521,-88.4965,-179.6015,65.5498,155.6446,-173.6704
-60.2201,-60.2334,-172.9997,-71.5456,-97.4392,62.8907,76.2647,173.2555
61.6335,54.6154,69.0296,172.0127,64.2728,62.6178,88.3861,85.8112
179.1753,-62.1765,100.1833,-179.2173,178.3336,65.6181,122.6787,76.2735
137.3926,73.5103,-72.584,-172.7589,-179.4089,-179.8222,67.9903,170.5433
73.3491,-170.199,-77.9714,-166.5556,-61.8574,-63.1703,79.0869,84.648
170.0063,52.3689,74.5458,-90.1372,-68.4797,-177.7109,156.5967,-173.1707
-61.9644,-160.2285,-72.585,-176.4422,-94.9798,62.9198,74.9119,175.4256
-60.0304,-57.9051,-61.8981,-169.3451,-64.6993,90.3926,76.8136,173.6256
168.9925,49.6052,68.7298,95.4633,-63.6887,-176.3807,152.6569,-175.7813
171.2813,55.5352,69.3575,172.5136,64.5425,62.8114,125.6318,76.0909
-60.1899,-57.6269,-61.1464,-173.6093,96.0295,-62.2444,76.6888,173.5779
-58.7337,-59.2186,-169.7731,-64.0223,92.5153,179.6265,86.4592,85.5165
71.3686,-174.0174,75.2184,96.4357,-63.2562,-176.8317,84.7982,86.169
-59.9813,-58.1371,-62.9226,-171.9985,-91.7291,64.2383,76.7915,173.6006
173.7086,86.6732,-64.0693,-170.6121,178.6768,65.9029,154.7407,-84.7549
69.8448,179.6048,60.9049,-96.9347,176.0224,178.2399,-64.9164,179.4158
-65.5375,-69.9698,-100.742,64.4905,175.0031,65.6397,70.4167,170.0196
172.7501,63.7458,-95.0739,-176.015,-67.3053,-177.3785,125.8077,76.0737
-80.0871,66.3445,163.61,64.4484,176.8447,179.9661,145.0306,-85.266
71.2679,-178.8977,97.8367,-63.685,-175.6222,-179.5527,-65.2993,177.2612
173.3723,-94.3426,65.8001,170.7051,62.4186,61.9055,154.9471,-84.2626
172.8251,63.6939,-95.0784,-179.493,176.1664,65.4845,125.9705,76.059
173.6164,64.034,-97.0561,-71.4809,-179.8825,179.3602,126.6238,75.9335
74.7039,-161.7249,-70.4434,-176.286,-94.99,62.8482,83.3601,-177.3757
-69.821,-98.9496,65.8225,171.9558,62.4695,61.7971,69.2271,170.2575
-82.9953,64.3077,170.8779,-69.6104,-173.7222,-65.6877,72.1453,173.6866
64.6474,64.0227,-94.5043,-172.7607,-63.4012,-62.6028,81.9502,177.5809
177.9765,179.9902,68.7964,-176.8339,95.7883,-60.9925,-63.9843,178.6025
172.9495,62.2189,-97.4991,-71.621,-176.8719,-66.537,152.3698,-86.3406
172.8344,63.56,-95.1998,-179.3775,-178.1406,-65.593,126.0647,76.0472
66.7475,-175.1787,-174.1046,95.522,-61.4138,-176.4887,111.279,-75.5896
174.3723,178.6348,-86.2062,-177.0489,-68.0603,-177.1364,133.812,-84.5453
178.9148,-62.2917,100.8762,-175.5935,-64.9063,-176.4373,122.8546,76.2321
173.215,62.2328,-97.9569,-72.1567,176.3233,64.6786,152.386,-86.2519
65.8175,-177.4328,-174.378,-63.1112,94.4362,-179.6839,111.6883,-75.7095
179.0145,-64.3775,-168.9922,-64.5944,91.6221,179.2386,123.719,76.1115
61.8397,-100.1294,175.9426,60.9197,59.4976,61.5726,77.1656,172.3745
-65.6994,-69.5095,-105.969,64.4636,-178.9172,-65.787,70.3096,169.9333
59.5107,51.3808,66.0218,62.5077,62.2575,175.7394,145.1063,-84.6032
59.0821,58.3765,171.9403,174.1292,63.7292,-90.7354,148.1352,-85.4073
-61.4207,-165.7052,-76.5332,-167.6027,-61.9093,-62.8211,75.0531,81.6821
172.638,61.9029,-96.5295,175.8206,61.8651,61.6522,151.9665,-86.3375
177.6701,-179.5959,60.8142,-97.0325,172.4715,63.4611,-65.5505,179.9172
172.9614,62.425,-97.7545,-68.9917,-66.9846,-177.0292,152.4204,-86.4064
61.6833,53.1511,68.0338,-179.5918,-62.8092,-61.7844,88.0513,85.991
65.5902,-177.7136,179.9365,179.5286,-93.529,62.7588,112.5479,-75.8856
-64.8613,84.9213,-175.2589,-62.2655,-62.5736,-176.1075,157.4257,-174.9075
177.3457,-164.1531,-76.4275,-69.4995,-67.5825,-177.2071,-59.7656,-179.8414
58.8919,59.0351,168.7556,88.4002,-65.508,-173.2876,148.3013,-85.6021
72.4483,-172.6214,97.4768,-64.5573,-173.9609,-65.5515,83.1331,87.1349
-60.2779,-59.5388,-68.3057,90.191,69.5198,178.3758,76.2002,173.1015
-62.4757,-173.3365,67.7707,63.4785,-98.0816,-70.5128,75.4424,172.8504
-65.5887,83.809,-179.1869,-66.1702,-172.5491,-65.4221,158.2978,-174.5301
58.9918,58.3406,173.507,179.325,93.0128,-63.0204,147.9963,-85.4664
-61.5496,-159.2814,-69.4287,-170.6809,-65.0726,91.2953,76.2954,176.1819
74.7045,-160.7642,-67.1473,-170.3658,-64.9308,91.1802,83.8044,-177.6662
70.0382,-178.8015,65.2172,60.9568,65.2823,-89.8975,82.8088,178.2774
59.1605,58.5203,171.277,179.3333,-94.773,62.5561,148.2283,-85.5363
-82.2883,64.9553,169.5162,-71.9715,178.0941,65.1924,71.9041,173.4696
74.8819,-159.3462,-64.4362,-174.0501,96.7263,-62.3338,83.6405,-177.9637
95.8594,-62.3124,-64.0333,-59.0966,-61.6039,-175.6632,81.3583,179.553
-64.9026,-68.7441,-100.9308,64.4788,67.107,177.7873,70.7424,170.1159
-62.4455,-138.5988,-174.4597,-61.15,-59.3831,-61.5303,167.6882,-170.892
65.7137,-177.6942,-178.3107,-174.9299,-63.5794,91.4735,112.2641,-75.8035
-60.1729,-60.0979,-176.6123,63.9379,63.9859,-91.4571,75.9022,172.8411
-81.4894,64.45,167.4422,175.4412,65.2825,176.9957,144.7484,-85.0765
64.4842,63.5384,-96.7963,177.4376,65.5389,176.4784,148.4995,-85.6999
59.2769,51.5056,67.5582,66.1216,170.7524,65.0163,145.6705,-84.5439
-60.5714,-61.667,-169.5029,-64.4962,93.1702,70.3545,154.9957,-175.0125
-64.6539,-66.2469,98.8858,68.2605,66.5664,176.8729,151.0787,-178.1412
177.6381,-179.972,60.8124,-96.8223,178.9761,-68.3021,-65.2643,-179.8414
-61.7649,-170.8766,94.9167,-63.6283,-175.6143,-179.6282,105.4735,-75.6638
174.2234,-96.4004,66.6671,65.2685,177.0286,-179.6162,131.8966,75.05
67.7323,178.2247,-93.235,-173.994,-70.9482,-69.6718,80.7394,81.6912
176.0538,-95.7568,65.1515,174.4458,176.3658,65.2046,-63.0137,-172.029
58.8644,59.8831,177.1963,-92.7129,66.3819,63.5448,156.6685,-173.888
-65.1136,-66.5878,99.6163,71.3563,175.9771,66.2635,151.0897,-178.1913
63.0019,-103.2922,-72.8267,175.0884,61.9982,61.8881,77.3586,172.9406
96.2788,-60.6257,-66.7124,179.5342,62.6397,61.7735,81.3649,179.4914
66.6497,63.3924,-97.2885,176.7678,61.9838,61.5836,82.1677,177.8634
-58.4726,-59.2686,-175.283,-179.8581,-94.4864,62.6436,86.3614,85.5987
-62.9159,-134.9221,179.8408,-179.1536,-177.072,-65.4539,169.5927,-72.6853
-58.4576,-57.5313,-60.0758,-58.6803,-59.5766,-61.6127,86.3847,85.7625
-62.9236,-134.8516,179.8075,-179.1337,177.0052,65.4482,169.6035,-72.6807
-62.7656,-174.0411,66.6283,61.4913,64.6944,-90.4614,74.9926,172.557
177.9495,-164.5524,-77.2571,-71.7362,177.7228,64.9147,-60.8585,177.6466
59.3317,-95.2072,179.8407,175.0244,62.9508,62.1823,153.47,-83.8061
177.0964,-65.5611,103.5652,-174.3805,-61.5346,-61.5925,150.7629,-86.4843
176.1073,-78.0863,-98.1052,62.9315,177.7136,-179.9448,-65.7633,-177.2045
-62.9494,-134.8111,179.782,-175.7102,-65.9658,-176.6864,169.6973,-72.6988
95.9808,-61.7842,-64.3777,-62.7516,-172.4733,-65.3047,81.304,179.5723
175.829,-179.2698,177.5006,178.8871,-94.2647,62.6338,136.1276,-86.4031
-64.8745,-65.998,98.1324,71.0257,179.6499,-179.4479,146.2284,-85.4245
169.6136,48.5385,74.4638,-86.1603,-170.7245,-64.9319,155.4678,-170.9312
170.2186,51.6235,73.2974,-89.373,-177.1547,179.1696,151.5193,-86.4679
-63.1028,-64.4841,95.6968,69.7743,178.9791,-179.484,86.5526,85.6294
-62.1774,-64.5513,93.4687,178.3876,-176.1741,-65.525,86.4076,85.5805
-66.5076,79.9747,172.1953,176.9194,65.4813,177.0583,86.305,85.2748
176.0271,-96.2339,65.0319,174.4777,-177.59,-65.7395,-62.9525,-171.9709
173.1969,-96.3704,64.015,177.8872,-64.4215,-62.0127,155.4394,-84.0336
-62.8984,-172.2118,-173.9312,-63.4012,93.6938,-179.8964,108.562,-75.6124
59.3754,-96.3931,174.0855,60.7966,62.1953,175.9042,153.703,-83.7338
-179.9731,-175.4459,179.0428,179.0151,-94.2834,62.636,102.4152,86.5352
173.2575,63.5994,-96.3104,176.6513,65.1867,176.4016,126.2343,76.1399
178.7824,-65.1874,-172.9227,-179.0131,94.8571,-62.4154,123.787,76.133
64.6462,41.9634,178.0766,178.8001,179.9213,179.9771,-71.8026,169.3939
173.0989,63.0231,169.0927,64.8458,-91.7661,-179.3852,126.2731,75.8688
-67.3924,81.4466,175.838,-69.4472,179.5444,65.5378,159.147,-173.4016
-62.5476,-136.8044,71.6756,68.7682,174.1193,65.751,166.88,-171.6383
70.0927,-174.8261,-174.4968,-63.4775,95.8467,71.1802,85.0905,86.0278
176.066,-95.7861,66.01,171.4415,65.4733,176.5945,-62.9877,-172.0034
-81.6345,64.4482,167.4373,178.8376,-177.4694,-65.653,144.7951,-85.1951
177.5265,-66.1116,102.6393,175.2196,64.268,63.1817,150.6912,-86.425
-58.5395,-59.2207,-173.5451,-174.0218,-63.365,91.6549,86.496,85.5246
67.1654,63.5817,-98.5762,-71.2931,176.8695,64.7412,82.1061,177.901
-59.8531,-57.1809,-63.0083,179.853,62.2544,-94.9711,77.021,173.7942
-58.6026,-59.7692,-170.9444,-89.5215,65.3651,173.5282,86.4809,85.5291
-62.1159,-64.3854,93.3641,178.2488,177.8757,65.4833,86.3732,85.5705
179.9868,-61.0034,-67.1251,87.9905,177.5335,-179.1805,122.6832,76.6507
58.8734,58.7482,173.4533,-174.9469,-62.7954,92.7831,148.159,-85.4914
92.3603,-60.3044,-170.4936,-61.7235,-62.3629,-175.8866,83.4723,83.9108
178.6886,-65.623,-175.7175,-179.9397,-94.6017,62.4981,123.9259,76.1236
64.8885,63.8384,-94.9028,-174.9913,-67.0177,-177.2838,87.5792,85.4111
174.6908,-72.2945,-97.6069,66.2354,66.1574,177.0597,153.0121,-85.8052
-40.9231,-170.7841,-174.4221,-65.0054,-176.6417,-179.9239,-58.1868,-171.359
178.0699,179.0462,-89.4854,-172.3005,-66.7121,-178.0563,98.5641,84.1147
-63.8652,-65.9637,95.5419,179.8304,-175.9202,-65.3969,145.5127,-85.3199
175.9727,-178.2632,-179.9846,95.2235,-62.324,-175.8069,135.3988,-86.4951
178.7153,-178.3319,99.7946,-63.1393,-178.5224,66.7497,-66.3851,177.6568
92.6883,-59.6683,-174.1323,-175.2096,-62.4113,-61.9022,83.3697,83.9694
66.5124,63.5397,-98.067,-67.627,-66.3138,-176.8009,82.0286,177.8859
